,Var.1,year,week,code,maxt,mint,rain,soil,rh,cases,cases_cat,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
200,200,2013,44,1000,31.15608726,18.68017944,3.020547945,44.95714476,58.94601885,32,1,18.68017944,20.80427511,21.03185436,21.60838141,22.19813158,21.59303308,22.02174523,22.59466915,22.2703519,22.03176989,3.020547945,4.664748124,3.470901361,6.951481676,10.08195908,4.974593128,15.94084458,11.36966678,5.364927755,2.748167267,31.15608726,32.54048198,30.80411683,30.85498599,30.61320197,29.78458132,32.04027802,31.17395489,30.64462359,27.592076,44.95714476,54.33626525,55.51823257,64.31862105,68.32272981,68.06997477,80.20508009,75.91934151,57.81018714,70.76942896,58.94601885,72.07581579,67.95982258,80.18818589,82.08400083,77.48174824,84.02337394,81.30523676,72.34307006,74.48669266
201,201,2013,45,1000,32.10725537,17.6693807,1.5625,41.72221681,58.66784266,0,0,17.6693807,18.68017944,20.80427511,21.03185436,21.60838141,22.19813158,21.59303308,22.02174523,22.59466915,22.2703519,1.5625,3.020547945,4.664748124,3.470901361,6.951481676,10.08195908,4.974593128,15.94084458,11.36966678,5.364927755,32.10725537,31.15608726,32.54048198,30.80411683,30.85498599,30.61320197,29.78458132,32.04027802,31.17395489,30.64462359,41.72221681,44.95714476,54.33626525,55.51823257,64.31862105,68.32272981,68.06997477,80.20508009,75.91934151,57.81018714,58.66784266,58.94601885,72.07581579,67.95982258,80.18818589,82.08400083,77.48174824,84.02337394,81.30523676,72.34307006
202,202,2013,46,1000,30.76394798,15.08387403,0,37.44871725,52.0068803,0,0,15.08387403,17.6693807,18.68017944,20.80427511,21.03185436,21.60838141,22.19813158,21.59303308,22.02174523,22.59466915,0,1.5625,3.020547945,4.664748124,3.470901361,6.951481676,10.08195908,4.974593128,15.94084458,11.36966678,30.76394798,32.10725537,31.15608726,32.54048198,30.80411683,30.85498599,30.61320197,29.78458132,32.04027802,31.17395489,37.44871725,41.72221681,44.95714476,54.33626525,55.51823257,64.31862105,68.32272981,68.06997477,80.20508009,75.91934151,52.0068803,58.66784266,58.94601885,72.07581579,67.95982258,80.18818589,82.08400083,77.48174824,84.02337394,81.30523676
203,203,2013,47,1000,29.93298031,16.09870161,5.712643678,39.74021201,55.87938967,112,2,16.09870161,15.08387403,17.6693807,18.68017944,20.80427511,21.03185436,21.60838141,22.19813158,21.59303308,22.02174523,5.712643678,0,1.5625,3.020547945,4.664748124,3.470901361,6.951481676,10.08195908,4.974593128,15.94084458,29.93298031,30.76394798,32.10725537,31.15608726,32.54048198,30.80411683,30.85498599,30.61320197,29.78458132,32.04027802,39.74021201,37.44871725,41.72221681,44.95714476,54.33626525,55.51823257,64.31862105,68.32272981,68.06997477,80.20508009,55.87938967,52.0068803,58.66784266,58.94601885,72.07581579,67.95982258,80.18818589,82.08400083,77.48174824,84.02337394
204,204,2013,48,1000,31.19328648,17.86674882,1.973073477,38.69570799,61.31660319,15,1,17.86674882,16.09870161,15.08387403,17.6693807,18.68017944,20.80427511,21.03185436,21.60838141,22.19813158,21.59303308,1.973073477,5.712643678,0,1.5625,3.020547945,4.664748124,3.470901361,6.951481676,10.08195908,4.974593128,31.19328648,29.93298031,30.76394798,32.10725537,31.15608726,32.54048198,30.80411683,30.85498599,30.61320197,29.78458132,38.69570799,39.74021201,37.44871725,41.72221681,44.95714476,54.33626525,55.51823257,64.31862105,68.32272981,68.06997477,61.31660319,55.87938967,52.0068803,58.66784266,58.94601885,72.07581579,67.95982258,80.18818589,82.08400083,77.48174824
205,205,2013,49,1000,30.5916291,15.0007037,6.152848101,38.84122712,54.96117435,0,0,15.0007037,17.86674882,16.09870161,15.08387403,17.6693807,18.68017944,20.80427511,21.03185436,21.60838141,22.19813158,6.152848101,1.973073477,5.712643678,0,1.5625,3.020547945,4.664748124,3.470901361,6.951481676,10.08195908,30.5916291,31.19328648,29.93298031,30.76394798,32.10725537,31.15608726,32.54048198,30.80411683,30.85498599,30.61320197,38.84122712,38.69570799,39.74021201,37.44871725,41.72221681,44.95714476,54.33626525,55.51823257,64.31862105,68.32272981,54.96117435,61.31660319,55.87938967,52.0068803,58.66784266,58.94601885,72.07581579,67.95982258,80.18818589,82.08400083
206,206,2013,50,1000,29.9301654,11.38730825,0,32.01696911,47.40751642,0,0,11.38730825,15.0007037,17.86674882,16.09870161,15.08387403,17.6693807,18.68017944,20.80427511,21.03185436,21.60838141,0,6.152848101,1.973073477,5.712643678,0,1.5625,3.020547945,4.664748124,3.470901361,6.951481676,29.9301654,30.5916291,31.19328648,29.93298031,30.76394798,32.10725537,31.15608726,32.54048198,30.80411683,30.85498599,32.01696911,38.84122712,38.69570799,39.74021201,37.44871725,41.72221681,44.95714476,54.33626525,55.51823257,64.31862105,47.40751642,54.96117435,61.31660319,55.87938967,52.0068803,58.66784266,58.94601885,72.07581579,67.95982258,80.18818589
207,207,2013,51,1000,29.92042567,12.23759678,0.45,31.77832363,51.52412945,0,0,12.23759678,11.38730825,15.0007037,17.86674882,16.09870161,15.08387403,17.6693807,18.68017944,20.80427511,21.03185436,0.45,0,6.152848101,1.973073477,5.712643678,0,1.5625,3.020547945,4.664748124,3.470901361,29.92042567,29.9301654,30.5916291,31.19328648,29.93298031,30.76394798,32.10725537,31.15608726,32.54048198,30.80411683,31.77832363,32.01696911,38.84122712,38.69570799,39.74021201,37.44871725,41.72221681,44.95714476,54.33626525,55.51823257,51.52412945,47.40751642,54.96117435,61.31660319,55.87938967,52.0068803,58.66784266,58.94601885,72.07581579,67.95982258
208,208,2013,52,1000,29.48810349,14.70610837,0,31.00472664,59.20741169,0,0,14.70610837,12.23759678,11.38730825,15.0007037,17.86674882,16.09870161,15.08387403,17.6693807,18.68017944,20.80427511,0,0.45,0,6.152848101,1.973073477,5.712643678,0,1.5625,3.020547945,4.664748124,29.48810349,29.92042567,29.9301654,30.5916291,31.19328648,29.93298031,30.76394798,32.10725537,31.15608726,32.54048198,31.00472664,31.77832363,32.01696911,38.84122712,38.69570799,39.74021201,37.44871725,41.72221681,44.95714476,54.33626525,59.20741169,51.52412945,47.40751642,54.96117435,61.31660319,55.87938967,52.0068803,58.66784266,58.94601885,72.07581579
209,209,2014,1,1000,28.87619285,14.41850805,1.2,29.02840463,55.9762848,11,1,14.41850805,14.70610837,12.23759678,11.38730825,15.0007037,17.86674882,16.09870161,15.08387403,17.6693807,18.68017944,1.2,0,0.45,0,6.152848101,1.973073477,5.712643678,0,1.5625,3.020547945,28.87619285,29.48810349,29.92042567,29.9301654,30.5916291,31.19328648,29.93298031,30.76394798,32.10725537,31.15608726,29.02840463,31.00472664,31.77832363,32.01696911,38.84122712,38.69570799,39.74021201,37.44871725,41.72221681,44.95714476,55.9762848,59.20741169,51.52412945,47.40751642,54.96117435,61.31660319,55.87938967,52.0068803,58.66784266,58.94601885
210,210,2014,2,1000,29.42742425,14.41589726,0,26.91006048,56.79732767,0,0,14.41589726,14.41850805,14.70610837,12.23759678,11.38730825,15.0007037,17.86674882,16.09870161,15.08387403,17.6693807,0,1.2,0,0.45,0,6.152848101,1.973073477,5.712643678,0,1.5625,29.42742425,28.87619285,29.48810349,29.92042567,29.9301654,30.5916291,31.19328648,29.93298031,30.76394798,32.10725537,26.91006048,29.02840463,31.00472664,31.77832363,32.01696911,38.84122712,38.69570799,39.74021201,37.44871725,41.72221681,56.79732767,55.9762848,59.20741169,51.52412945,47.40751642,54.96117435,61.31660319,55.87938967,52.0068803,58.66784266
211,211,2014,3,1000,29.32409924,15.49465867,1.973333333,27.21334105,58.40223078,0,0,15.49465867,14.41589726,14.41850805,14.70610837,12.23759678,11.38730825,15.0007037,17.86674882,16.09870161,15.08387403,1.973333333,0,1.2,0,0.45,0,6.152848101,1.973073477,5.712643678,0,29.32409924,29.42742425,28.87619285,29.48810349,29.92042567,29.9301654,30.5916291,31.19328648,29.93298031,30.76394798,27.21334105,26.91006048,29.02840463,31.00472664,31.77832363,32.01696911,38.84122712,38.69570799,39.74021201,37.44871725,58.40223078,56.79732767,55.9762848,59.20741169,51.52412945,47.40751642,54.96117435,61.31660319,55.87938967,52.0068803
212,212,2014,4,1000,29.25370518,15.84896205,4.261261261,28.70482635,58.02306466,0,0,15.84896205,15.49465867,14.41589726,14.41850805,14.70610837,12.23759678,11.38730825,15.0007037,17.86674882,16.09870161,4.261261261,1.973333333,0,1.2,0,0.45,0,6.152848101,1.973073477,5.712643678,29.25370518,29.32409924,29.42742425,28.87619285,29.48810349,29.92042567,29.9301654,30.5916291,31.19328648,29.93298031,28.70482635,27.21334105,26.91006048,29.02840463,31.00472664,31.77832363,32.01696911,38.84122712,38.69570799,39.74021201,58.02306466,58.40223078,56.79732767,55.9762848,59.20741169,51.52412945,47.40751642,54.96117435,61.31660319,55.87938967
213,213,2014,5,1000,29.07288885,13.54210066,0,21.50618908,41.62667359,0,0,13.54210066,15.84896205,15.49465867,14.41589726,14.41850805,14.70610837,12.23759678,11.38730825,15.0007037,17.86674882,0,4.261261261,1.973333333,0,1.2,0,0.45,0,6.152848101,1.973073477,29.07288885,29.25370518,29.32409924,29.42742425,28.87619285,29.48810349,29.92042567,29.9301654,30.5916291,31.19328648,21.50618908,28.70482635,27.21334105,26.91006048,29.02840463,31.00472664,31.77832363,32.01696911,38.84122712,38.69570799,41.62667359,58.02306466,58.40223078,56.79732767,55.9762848,59.20741169,51.52412945,47.40751642,54.96117435,61.31660319
214,214,2014,6,1000,30.80945464,14.71379313,0,21.17542389,40.26448971,0,0,14.71379313,13.54210066,15.84896205,15.49465867,14.41589726,14.41850805,14.70610837,12.23759678,11.38730825,15.0007037,0,0,4.261261261,1.973333333,0,1.2,0,0.45,0,6.152848101,30.80945464,29.07288885,29.25370518,29.32409924,29.42742425,28.87619285,29.48810349,29.92042567,29.9301654,30.5916291,21.17542389,21.50618908,28.70482635,27.21334105,26.91006048,29.02840463,31.00472664,31.77832363,32.01696911,38.84122712,40.26448971,41.62667359,58.02306466,58.40223078,56.79732767,55.9762848,59.20741169,51.52412945,47.40751642,54.96117435
215,215,2014,7,1000,31.86390913,13.93894089,0.951886792,19.44638602,48.35454294,0,0,13.93894089,14.71379313,13.54210066,15.84896205,15.49465867,14.41589726,14.41850805,14.70610837,12.23759678,11.38730825,0.951886792,0,0,4.261261261,1.973333333,0,1.2,0,0.45,0,31.86390913,30.80945464,29.07288885,29.25370518,29.32409924,29.42742425,28.87619285,29.48810349,29.92042567,29.9301654,19.44638602,21.17542389,21.50618908,28.70482635,27.21334105,26.91006048,29.02840463,31.00472664,31.77832363,32.01696911,48.35454294,40.26448971,41.62667359,58.02306466,58.40223078,56.79732767,55.9762848,59.20741169,51.52412945,47.40751642
216,216,2014,8,1000,29.39216749,17.15288529,7.086515748,20.76365277,53.48734051,0,0,17.15288529,13.93894089,14.71379313,13.54210066,15.84896205,15.49465867,14.41589726,14.41850805,14.70610837,12.23759678,7.086515748,0.951886792,0,0,4.261261261,1.973333333,0,1.2,0,0.45,29.39216749,31.86390913,30.80945464,29.07288885,29.25370518,29.32409924,29.42742425,28.87619285,29.48810349,29.92042567,20.76365277,19.44638602,21.17542389,21.50618908,28.70482635,27.21334105,26.91006048,29.02840463,31.00472664,31.77832363,53.48734051,48.35454294,40.26448971,41.62667359,58.02306466,58.40223078,56.79732767,55.9762848,59.20741169,51.52412945
217,217,2014,9,1000,31.85814204,16.25603093,6.907571429,31.78060348,50.93493533,0,0,16.25603093,17.15288529,13.93894089,14.71379313,13.54210066,15.84896205,15.49465867,14.41589726,14.41850805,14.70610837,6.907571429,7.086515748,0.951886792,0,0,4.261261261,1.973333333,0,1.2,0,31.85814204,29.39216749,31.86390913,30.80945464,29.07288885,29.25370518,29.32409924,29.42742425,28.87619285,29.48810349,31.78060348,20.76365277,19.44638602,21.17542389,21.50618908,28.70482635,27.21334105,26.91006048,29.02840463,31.00472664,50.93493533,53.48734051,48.35454294,40.26448971,41.62667359,58.02306466,58.40223078,56.79732767,55.9762848,59.20741169
218,218,2014,10,1000,30.37920478,17.19124565,5.314588306,36.41495442,65.89631275,0,0,17.19124565,16.25603093,17.15288529,13.93894089,14.71379313,13.54210066,15.84896205,15.49465867,14.41589726,14.41850805,5.314588306,6.907571429,7.086515748,0.951886792,0,0,4.261261261,1.973333333,0,1.2,30.37920478,31.85814204,29.39216749,31.86390913,30.80945464,29.07288885,29.25370518,29.32409924,29.42742425,28.87619285,36.41495442,31.78060348,20.76365277,19.44638602,21.17542389,21.50618908,28.70482635,27.21334105,26.91006048,29.02840463,65.89631275,50.93493533,53.48734051,48.35454294,40.26448971,41.62667359,58.02306466,58.40223078,56.79732767,55.9762848
219,219,2014,11,1000,30.54396198,19.82674523,4.013794872,24.49202683,47.07335756,0,0,19.82674523,17.19124565,16.25603093,17.15288529,13.93894089,14.71379313,13.54210066,15.84896205,15.49465867,14.41589726,4.013794872,5.314588306,6.907571429,7.086515748,0.951886792,0,0,4.261261261,1.973333333,0,30.54396198,30.37920478,31.85814204,29.39216749,31.86390913,30.80945464,29.07288885,29.25370518,29.32409924,29.42742425,24.49202683,36.41495442,31.78060348,20.76365277,19.44638602,21.17542389,21.50618908,28.70482635,27.21334105,26.91006048,47.07335756,65.89631275,50.93493533,53.48734051,48.35454294,40.26448971,41.62667359,58.02306466,58.40223078,56.79732767
220,220,2014,12,1000,34.70336369,19.84150954,1.439130435,14.34220472,36.47569453,0,0,19.84150954,19.82674523,17.19124565,16.25603093,17.15288529,13.93894089,14.71379313,13.54210066,15.84896205,15.49465867,1.439130435,4.013794872,5.314588306,6.907571429,7.086515748,0.951886792,0,0,4.261261261,1.973333333,34.70336369,30.54396198,30.37920478,31.85814204,29.39216749,31.86390913,30.80945464,29.07288885,29.25370518,29.32409924,14.34220472,24.49202683,36.41495442,31.78060348,20.76365277,19.44638602,21.17542389,21.50618908,28.70482635,27.21334105,36.47569453,47.07335756,65.89631275,50.93493533,53.48734051,48.35454294,40.26448971,41.62667359,58.02306466,58.40223078
221,221,2014,13,1000,36.18243123,21.88579872,0,12.87762605,31.20426363,0,0,21.88579872,19.84150954,19.82674523,17.19124565,16.25603093,17.15288529,13.93894089,14.71379313,13.54210066,15.84896205,0,1.439130435,4.013794872,5.314588306,6.907571429,7.086515748,0.951886792,0,0,4.261261261,36.18243123,34.70336369,30.54396198,30.37920478,31.85814204,29.39216749,31.86390913,30.80945464,29.07288885,29.25370518,12.87762605,14.34220472,24.49202683,36.41495442,31.78060348,20.76365277,19.44638602,21.17542389,21.50618908,28.70482635,31.20426363,36.47569453,47.07335756,65.89631275,50.93493533,53.48734051,48.35454294,40.26448971,41.62667359,58.02306466
222,222,2014,14,1000,37.65132304,22.17828289,0.780620155,11.7902192,30.9284975,0,0,22.17828289,21.88579872,19.84150954,19.82674523,17.19124565,16.25603093,17.15288529,13.93894089,14.71379313,13.54210066,0.780620155,0,1.439130435,4.013794872,5.314588306,6.907571429,7.086515748,0.951886792,0,0,37.65132304,36.18243123,34.70336369,30.54396198,30.37920478,31.85814204,29.39216749,31.86390913,30.80945464,29.07288885,11.7902192,12.87762605,14.34220472,24.49202683,36.41495442,31.78060348,20.76365277,19.44638602,21.17542389,21.50618908,30.9284975,31.20426363,36.47569453,47.07335756,65.89631275,50.93493533,53.48734051,48.35454294,40.26448971,41.62667359
223,223,2014,15,1000,37.99851169,21.57055952,1.715350877,11.75662266,35.63153082,20,1,21.57055952,22.17828289,21.88579872,19.84150954,19.82674523,17.19124565,16.25603093,17.15288529,13.93894089,14.71379313,1.715350877,0.780620155,0,1.439130435,4.013794872,5.314588306,6.907571429,7.086515748,0.951886792,0,37.99851169,37.65132304,36.18243123,34.70336369,30.54396198,30.37920478,31.85814204,29.39216749,31.86390913,30.80945464,11.75662266,11.7902192,12.87762605,14.34220472,24.49202683,36.41495442,31.78060348,20.76365277,19.44638602,21.17542389,35.63153082,30.9284975,31.20426363,36.47569453,47.07335756,65.89631275,50.93493533,53.48734051,48.35454294,40.26448971
224,224,2014,16,1000,37.72028144,23.24679103,2.952804668,14.95489118,45.04739611,18,1,23.24679103,21.57055952,22.17828289,21.88579872,19.84150954,19.82674523,17.19124565,16.25603093,17.15288529,13.93894089,2.952804668,1.715350877,0.780620155,0,1.439130435,4.013794872,5.314588306,6.907571429,7.086515748,0.951886792,37.72028144,37.99851169,37.65132304,36.18243123,34.70336369,30.54396198,30.37920478,31.85814204,29.39216749,31.86390913,14.95489118,11.75662266,11.7902192,12.87762605,14.34220472,24.49202683,36.41495442,31.78060348,20.76365277,19.44638602,45.04739611,35.63153082,30.9284975,31.20426363,36.47569453,47.07335756,65.89631275,50.93493533,53.48734051,48.35454294
225,225,2014,17,1000,37.82345184,24.31460585,1.863662132,11.70133987,34.00407083,28,1,24.31460585,23.24679103,21.57055952,22.17828289,21.88579872,19.84150954,19.82674523,17.19124565,16.25603093,17.15288529,1.863662132,2.952804668,1.715350877,0.780620155,0,1.439130435,4.013794872,5.314588306,6.907571429,7.086515748,37.82345184,37.72028144,37.99851169,37.65132304,36.18243123,34.70336369,30.54396198,30.37920478,31.85814204,29.39216749,11.70133987,14.95489118,11.75662266,11.7902192,12.87762605,14.34220472,24.49202683,36.41495442,31.78060348,20.76365277,34.00407083,45.04739611,35.63153082,30.9284975,31.20426363,36.47569453,47.07335756,65.89631275,50.93493533,53.48734051
226,226,2014,18,1000,39.88382827,24.61050671,2.49438172,12.40966014,40.90059795,0,0,24.61050671,24.31460585,23.24679103,21.57055952,22.17828289,21.88579872,19.84150954,19.82674523,17.19124565,16.25603093,2.49438172,1.863662132,2.952804668,1.715350877,0.780620155,0,1.439130435,4.013794872,5.314588306,6.907571429,39.88382827,37.82345184,37.72028144,37.99851169,37.65132304,36.18243123,34.70336369,30.54396198,30.37920478,31.85814204,12.40966014,11.70133987,14.95489118,11.75662266,11.7902192,12.87762605,14.34220472,24.49202683,36.41495442,31.78060348,40.90059795,34.00407083,45.04739611,35.63153082,30.9284975,31.20426363,36.47569453,47.07335756,65.89631275,50.93493533
227,227,2014,19,1000,39.21599946,24.08123151,3.49533208,14.68643008,48.539194,20,1,24.08123151,24.61050671,24.31460585,23.24679103,21.57055952,22.17828289,21.88579872,19.84150954,19.82674523,17.19124565,3.49533208,2.49438172,1.863662132,2.952804668,1.715350877,0.780620155,0,1.439130435,4.013794872,5.314588306,39.21599946,39.88382827,37.82345184,37.72028144,37.99851169,37.65132304,36.18243123,34.70336369,30.54396198,30.37920478,14.68643008,12.40966014,11.70133987,14.95489118,11.75662266,11.7902192,12.87762605,14.34220472,24.49202683,36.41495442,48.539194,40.90059795,34.00407083,45.04739611,35.63153082,30.9284975,31.20426363,36.47569453,47.07335756,65.89631275
228,228,2014,20,1000,37.62764966,24.90654815,2.246224189,15.21535386,44.41321587,16,1,24.90654815,24.08123151,24.61050671,24.31460585,23.24679103,21.57055952,22.17828289,21.88579872,19.84150954,19.82674523,2.246224189,3.49533208,2.49438172,1.863662132,2.952804668,1.715350877,0.780620155,0,1.439130435,4.013794872,37.62764966,39.21599946,39.88382827,37.82345184,37.72028144,37.99851169,37.65132304,36.18243123,34.70336369,30.54396198,15.21535386,14.68643008,12.40966014,11.70133987,14.95489118,11.75662266,11.7902192,12.87762605,14.34220472,24.49202683,44.41321587,48.539194,40.90059795,34.00407083,45.04739611,35.63153082,30.9284975,31.20426363,36.47569453,47.07335756
