id,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
143,X2012.38,39,35,2012,31.6622721,21.27619869,13.3464891,30.35304041,70.55750866,21.27619869,21.77978763,21.97093177,22.23054218,22.28686865,22.20191728,22.03448542,22.53292413,22.18009533,22.77791162,13.3464891,26.35108959,43.5653753,112.3184019,82.75811138,48.07627119,26.00121065,60.31089588,86.03656174,71.8622276,31.6622721,30.67379872,29.58708824,29.14465396,29.93767071,30.12927153,29.19619018,28.66960401,28.36576405,28.54847878,30.35304041,28.99483224,32.98507212,37.40958051,35.61796185,31.40646614,30.79013453,36.29357324,37.39770652,35.509726,70.55750866,77.90835699,79.9440562,84.68311435,82.64195209,77.76912321,77.2301945,82.46823416,83.540853,82.31415666
144,X2012.39,40,330,2012,31.50052395,22.01411974,58.48450363,33.90345202,80.79422039,22.01411974,21.27619869,21.77978763,21.97093177,22.23054218,22.28686865,22.20191728,22.03448542,22.53292413,22.18009533,58.48450363,13.3464891,26.35108959,43.5653753,112.3184019,82.75811138,48.07627119,26.00121065,60.31089588,86.03656174,31.50052395,31.6622721,30.67379872,29.58708824,29.14465396,29.93767071,30.12927153,29.19619018,28.66960401,28.36576405,33.90345202,30.35304041,28.99483224,32.98507212,37.40958051,35.61796185,31.40646614,30.79013453,36.29357324,37.39770652,80.79422039,70.55750866,77.90835699,79.9440562,84.68311435,82.64195209,77.76912321,77.2301945,82.46823416,83.540853
145,X2012.40,41,55,2012,32.80799387,20.10955446,10.86440678,27.78932854,64.04340599,20.10955446,22.01411974,21.27619869,21.77978763,21.97093177,22.23054218,22.28686865,22.20191728,22.03448542,22.53292413,10.86440678,58.48450363,13.3464891,26.35108959,43.5653753,112.3184019,82.75811138,48.07627119,26.00121065,60.31089588,32.80799387,31.50052395,31.6622721,30.67379872,29.58708824,29.14465396,29.93767071,30.12927153,29.19619018,28.66960401,27.78932854,33.90345202,30.35304041,28.99483224,32.98507212,37.40958051,35.61796185,31.40646614,30.79013453,36.29357324,64.04340599,80.79422039,70.55750866,77.90835699,79.9440562,84.68311435,82.64195209,77.76912321,77.2301945,82.46823416
146,X2012.41,42,73,2012,33.28266476,18.40690287,0,21.27695801,51.10789562,18.40690287,20.10955446,22.01411974,21.27619869,21.77978763,21.97093177,22.23054218,22.28686865,22.20191728,22.03448542,0,10.86440678,58.48450363,13.3464891,26.35108959,43.5653753,112.3184019,82.75811138,48.07627119,26.00121065,33.28266476,32.80799387,31.50052395,31.6622721,30.67379872,29.58708824,29.14465396,29.93767071,30.12927153,29.19619018,21.27695801,27.78932854,33.90345202,30.35304041,28.99483224,32.98507212,37.40958051,35.61796185,31.40646614,30.79013453,51.10789562,64.04340599,80.79422039,70.55750866,77.90835699,79.9440562,84.68311435,82.64195209,77.76912321,77.2301945
147,X2012.42,43,0,2012,32.42681715,19.72097223,3.806779661,19.64437609,62.53348622,19.72097223,18.40690287,20.10955446,22.01411974,21.27619869,21.77978763,21.97093177,22.23054218,22.28686865,22.20191728,3.806779661,0,10.86440678,58.48450363,13.3464891,26.35108959,43.5653753,112.3184019,82.75811138,48.07627119,32.42681715,33.28266476,32.80799387,31.50052395,31.6622721,30.67379872,29.58708824,29.14465396,29.93767071,30.12927153,19.64437609,21.27695801,27.78932854,33.90345202,30.35304041,28.99483224,32.98507212,37.40958051,35.61796185,31.40646614,62.53348622,51.10789562,64.04340599,80.79422039,70.55750866,77.90835699,79.9440562,84.68311435,82.64195209,77.76912321
148,X2012.43,44,108,2012,30.92273342,17.89812656,2.94188862,20.30900152,60.33345129,17.89812656,19.72097223,18.40690287,20.10955446,22.01411974,21.27619869,21.77978763,21.97093177,22.23054218,22.28686865,2.94188862,3.806779661,0,10.86440678,58.48450363,13.3464891,26.35108959,43.5653753,112.3184019,82.75811138,30.92273342,32.42681715,33.28266476,32.80799387,31.50052395,31.6622721,30.67379872,29.58708824,29.14465396,29.93767071,20.30900152,19.64437609,21.27695801,27.78932854,33.90345202,30.35304041,28.99483224,32.98507212,37.40958051,35.61796185,60.33345129,62.53348622,51.10789562,64.04340599,80.79422039,70.55750866,77.90835699,79.9440562,84.68311435,82.64195209
149,X2012.44,45,80,2012,31.48314334,17.50227793,0.277723971,15.79611448,60.08534468,17.50227793,17.89812656,19.72097223,18.40690287,20.10955446,22.01411974,21.27619869,21.77978763,21.97093177,22.23054218,0.277723971,2.94188862,3.806779661,0,10.86440678,58.48450363,13.3464891,26.35108959,43.5653753,112.3184019,31.48314334,30.92273342,32.42681715,33.28266476,32.80799387,31.50052395,31.6622721,30.67379872,29.58708824,29.14465396,15.79611448,20.30900152,19.64437609,21.27695801,27.78932854,33.90345202,30.35304041,28.99483224,32.98507212,37.40958051,60.08534468,60.33345129,62.53348622,51.10789562,64.04340599,80.79422039,70.55750866,77.90835699,79.9440562,84.68311435
150,X2012.45,46,220,2012,30.91363419,15.50836951,0,14.82507775,54.21974521,15.50836951,17.50227793,17.89812656,19.72097223,18.40690287,20.10955446,22.01411974,21.27619869,21.77978763,21.97093177,0,0.277723971,2.94188862,3.806779661,0,10.86440678,58.48450363,13.3464891,26.35108959,43.5653753,30.91363419,31.48314334,30.92273342,32.42681715,33.28266476,32.80799387,31.50052395,31.6622721,30.67379872,29.58708824,14.82507775,15.79611448,20.30900152,19.64437609,21.27695801,27.78932854,33.90345202,30.35304041,28.99483224,32.98507212,54.21974521,60.08534468,60.33345129,62.53348622,51.10789562,64.04340599,80.79422039,70.55750866,77.90835699,79.9440562
151,X2012.46,47,41,2012,30.98086926,14.85670558,0,12.74681747,53.66797664,14.85670558,15.50836951,17.50227793,17.89812656,19.72097223,18.40690287,20.10955446,22.01411974,21.27619869,21.77978763,0,0,0.277723971,2.94188862,3.806779661,0,10.86440678,58.48450363,13.3464891,26.35108959,30.98086926,30.91363419,31.48314334,30.92273342,32.42681715,33.28266476,32.80799387,31.50052395,31.6622721,30.67379872,12.74681747,14.82507775,15.79611448,20.30900152,19.64437609,21.27695801,27.78932854,33.90345202,30.35304041,28.99483224,53.66797664,54.21974521,60.08534468,60.33345129,62.53348622,51.10789562,64.04340599,80.79422039,70.55750866,77.90835699
152,X2012.47,48,74,2012,31.28862261,16.64260709,0.001210654,14.13646011,52.98245371,16.64260709,14.85670558,15.50836951,17.50227793,17.89812656,19.72097223,18.40690287,20.10955446,22.01411974,21.27619869,0.001210654,0,0,0.277723971,2.94188862,3.806779661,0,10.86440678,58.48450363,13.3464891,31.28862261,30.98086926,30.91363419,31.48314334,30.92273342,32.42681715,33.28266476,32.80799387,31.50052395,31.6622721,14.13646011,12.74681747,14.82507775,15.79611448,20.30900152,19.64437609,21.27695801,27.78932854,33.90345202,30.35304041,52.98245371,53.66797664,54.21974521,60.08534468,60.33345129,62.53348622,51.10789562,64.04340599,80.79422039,70.55750866
153,X2012.48,49,87,2012,31.74021522,16.49830244,0,13.31014953,51.36507193,16.49830244,16.64260709,14.85670558,15.50836951,17.50227793,17.89812656,19.72097223,18.40690287,20.10955446,22.01411974,0,0.001210654,0,0,0.277723971,2.94188862,3.806779661,0,10.86440678,58.48450363,31.74021522,31.28862261,30.98086926,30.91363419,31.48314334,30.92273342,32.42681715,33.28266476,32.80799387,31.50052395,13.31014953,14.13646011,12.74681747,14.82507775,15.79611448,20.30900152,19.64437609,21.27695801,27.78932854,33.90345202,51.36507193,52.98245371,53.66797664,54.21974521,60.08534468,60.33345129,62.53348622,51.10789562,64.04340599,80.79422039
154,X2012.49,50,32,2012,31.5159632,16.08316874,0.000968523,12.87033397,52.58960072,16.08316874,16.49830244,16.64260709,14.85670558,15.50836951,17.50227793,17.89812656,19.72097223,18.40690287,20.10955446,0.000968523,0,0.001210654,0,0,0.277723971,2.94188862,3.806779661,0,10.86440678,31.5159632,31.74021522,31.28862261,30.98086926,30.91363419,31.48314334,30.92273342,32.42681715,33.28266476,32.80799387,12.87033397,13.31014953,14.13646011,12.74681747,14.82507775,15.79611448,20.30900152,19.64437609,21.27695801,27.78932854,52.58960072,51.36507193,52.98245371,53.66797664,54.21974521,60.08534468,60.33345129,62.53348622,51.10789562,64.04340599
155,X2012.50,51,12,2012,30.56299372,14.24801448,0.005811138,11.32071818,51.85198434,14.24801448,16.08316874,16.49830244,16.64260709,14.85670558,15.50836951,17.50227793,17.89812656,19.72097223,18.40690287,0.005811138,0.000968523,0,0.001210654,0,0,0.277723971,2.94188862,3.806779661,0,30.56299372,31.5159632,31.74021522,31.28862261,30.98086926,30.91363419,31.48314334,30.92273342,32.42681715,33.28266476,11.32071818,12.87033397,13.31014953,14.13646011,12.74681747,14.82507775,15.79611448,20.30900152,19.64437609,21.27695801,51.85198434,52.58960072,51.36507193,52.98245371,53.66797664,54.21974521,60.08534468,60.33345129,62.53348622,51.10789562
156,X2012.51,52,0,2012,33.88266609,12.87507418,0,9.861112735,50.25964409,12.87507418,14.24801448,16.08316874,16.49830244,16.64260709,14.85670558,15.50836951,17.50227793,17.89812656,19.72097223,0,0.005811138,0.000968523,0,0.001210654,0,0,0.277723971,2.94188862,3.806779661,33.88266609,30.56299372,31.5159632,31.74021522,31.28862261,30.98086926,30.91363419,31.48314334,30.92273342,32.42681715,9.861112735,11.32071818,12.87033397,13.31014953,14.13646011,12.74681747,14.82507775,15.79611448,20.30900152,19.64437609,50.25964409,51.85198434,52.58960072,51.36507193,52.98245371,53.66797664,54.21974521,60.08534468,60.33345129,62.53348622
157,X2013,1,12,2013,30.06778926,14.64180943,1.495399516,8.803504537,51.47245436,14.64180943,12.87507418,14.24801448,16.08316874,16.49830244,16.64260709,14.85670558,15.50836951,17.50227793,17.89812656,1.495399516,0,0.005811138,0.000968523,0,0.001210654,0,0,0.277723971,2.94188862,30.06778926,33.88266609,30.56299372,31.5159632,31.74021522,31.28862261,30.98086926,30.91363419,31.48314334,30.92273342,8.803504537,9.861112735,11.32071818,12.87033397,13.31014953,14.13646011,12.74681747,14.82507775,15.79611448,20.30900152,51.47245436,50.25964409,51.85198434,52.58960072,51.36507193,52.98245371,53.66797664,54.21974521,60.08534468,60.33345129
158,X2013.1,2,0,2013,30.50142692,12.24964387,0,7.849603379,43.98731703,12.24964387,14.64180943,12.87507418,14.24801448,16.08316874,16.49830244,16.64260709,14.85670558,15.50836951,17.50227793,0,1.495399516,0,0.005811138,0.000968523,0,0.001210654,0,0,0.277723971,30.50142692,30.06778926,33.88266609,30.56299372,31.5159632,31.74021522,31.28862261,30.98086926,30.91363419,31.48314334,7.849603379,8.803504537,9.861112735,11.32071818,12.87033397,13.31014953,14.13646011,12.74681747,14.82507775,15.79611448,43.98731703,51.47245436,50.25964409,51.85198434,52.58960072,51.36507193,52.98245371,53.66797664,54.21974521,60.08534468
159,X2013.2,3,0,2013,30.07259657,13.7718552,0.007021792,6.76115157,46.11489593,13.7718552,12.24964387,14.64180943,12.87507418,14.24801448,16.08316874,16.49830244,16.64260709,14.85670558,15.50836951,0.007021792,0,1.495399516,0,0.005811138,0.000968523,0,0.001210654,0,0,30.07259657,30.50142692,30.06778926,33.88266609,30.56299372,31.5159632,31.74021522,31.28862261,30.98086926,30.91363419,6.76115157,7.849603379,8.803504537,9.861112735,11.32071818,12.87033397,13.31014953,14.13646011,12.74681747,14.82507775,46.11489593,43.98731703,51.47245436,50.25964409,51.85198434,52.58960072,51.36507193,52.98245371,53.66797664,54.21974521
160,X2013.3,4,0,2013,29.26978331,14.35730762,1.097336562,7.102574657,49.39576809,14.35730762,13.7718552,12.24964387,14.64180943,12.87507418,14.24801448,16.08316874,16.49830244,16.64260709,14.85670558,1.097336562,0.007021792,0,1.495399516,0,0.005811138,0.000968523,0,0.001210654,0,29.26978331,30.07259657,30.50142692,30.06778926,33.88266609,30.56299372,31.5159632,31.74021522,31.28862261,30.98086926,7.102574657,6.76115157,7.849603379,8.803504537,9.861112735,11.32071818,12.87033397,13.31014953,14.13646011,12.74681747,49.39576809,46.11489593,43.98731703,51.47245436,50.25964409,51.85198434,52.58960072,51.36507193,52.98245371,53.66797664
161,X2013.4,5,0,2013,31.15258766,15.49538451,0.156900726,6.34026157,48.18770507,15.49538451,14.35730762,13.7718552,12.24964387,14.64180943,12.87507418,14.24801448,16.08316874,16.49830244,16.64260709,0.156900726,1.097336562,0.007021792,0,1.495399516,0,0.005811138,0.000968523,0,0.001210654,31.15258766,29.26978331,30.07259657,30.50142692,30.06778926,33.88266609,30.56299372,31.5159632,31.74021522,31.28862261,6.34026157,7.102574657,6.76115157,7.849603379,8.803504537,9.861112735,11.32071818,12.87033397,13.31014953,14.13646011,48.18770507,49.39576809,46.11489593,43.98731703,51.47245436,50.25964409,51.85198434,52.58960072,51.36507193,52.98245371
162,X2013.5,6,0,2013,31.19970171,16.79382894,0.898305085,6.399548927,53.48594641,16.79382894,15.49538451,14.35730762,13.7718552,12.24964387,14.64180943,12.87507418,14.24801448,16.08316874,16.49830244,0.898305085,0.156900726,1.097336562,0.007021792,0,1.495399516,0,0.005811138,0.000968523,0,31.19970171,31.15258766,29.26978331,30.07259657,30.50142692,30.06778926,33.88266609,30.56299372,31.5159632,31.74021522,6.399548927,6.34026157,7.102574657,6.76115157,7.849603379,8.803504537,9.861112735,11.32071818,12.87033397,13.31014953,53.48594641,48.18770507,49.39576809,46.11489593,43.98731703,51.47245436,50.25964409,51.85198434,52.58960072,51.36507193
163,X2013.6,7,0,2013,31.15331152,16.82543873,6.602421308,8.276452756,48.80671783,16.82543873,16.79382894,15.49538451,14.35730762,13.7718552,12.24964387,14.64180943,12.87507418,14.24801448,16.08316874,6.602421308,0.898305085,0.156900726,1.097336562,0.007021792,0,1.495399516,0,0.005811138,0.000968523,31.15331152,31.19970171,31.15258766,29.26978331,30.07259657,30.50142692,30.06778926,33.88266609,30.56299372,31.5159632,8.276452756,6.399548927,6.34026157,7.102574657,6.76115157,7.849603379,8.803504537,9.861112735,11.32071818,12.87033397,48.80671783,53.48594641,48.18770507,49.39576809,46.11489593,43.98731703,51.47245436,50.25964409,51.85198434,52.58960072
164,X2013.7,8,0,2013,33.08737449,16.23720268,2.679661017,4.917028167,40.80290078,16.23720268,16.82543873,16.79382894,15.49538451,14.35730762,13.7718552,12.24964387,14.64180943,12.87507418,14.24801448,2.679661017,6.602421308,0.898305085,0.156900726,1.097336562,0.007021792,0,1.495399516,0,0.005811138,33.08737449,31.15331152,31.19970171,31.15258766,29.26978331,30.07259657,30.50142692,30.06778926,33.88266609,30.56299372,4.917028167,8.276452756,6.399548927,6.34026157,7.102574657,6.76115157,7.849603379,8.803504537,9.861112735,11.32071818,40.80290078,48.80671783,53.48594641,48.18770507,49.39576809,46.11489593,43.98731703,51.47245436,50.25964409,51.85198434
165,X2013.8,9,0,2013,34.5921219,16.39999626,0,2.714604419,29.22789817,16.39999626,16.23720268,16.82543873,16.79382894,15.49538451,14.35730762,13.7718552,12.24964387,14.64180943,12.87507418,0,2.679661017,6.602421308,0.898305085,0.156900726,1.097336562,0.007021792,0,1.495399516,0,34.5921219,33.08737449,31.15331152,31.19970171,31.15258766,29.26978331,30.07259657,30.50142692,30.06778926,33.88266609,2.714604419,4.917028167,8.276452756,6.399548927,6.34026157,7.102574657,6.76115157,7.849603379,8.803504537,9.861112735,29.22789817,40.80290078,48.80671783,53.48594641,48.18770507,49.39576809,46.11489593,43.98731703,51.47245436,50.25964409
166,X2013.9,10,28,2013,36.1376624,17.46154553,0.032929782,2.840033955,29.84300874,17.46154553,16.39999626,16.23720268,16.82543873,16.79382894,15.49538451,14.35730762,13.7718552,12.24964387,14.64180943,0.032929782,0,2.679661017,6.602421308,0.898305085,0.156900726,1.097336562,0.007021792,0,1.495399516,36.1376624,34.5921219,33.08737449,31.15331152,31.19970171,31.15258766,29.26978331,30.07259657,30.50142692,30.06778926,2.840033955,2.714604419,4.917028167,8.276452756,6.399548927,6.34026157,7.102574657,6.76115157,7.849603379,8.803504537,29.84300874,29.22789817,40.80290078,48.80671783,53.48594641,48.18770507,49.39576809,46.11489593,43.98731703,51.47245436
167,X2013.10,11,0,2013,35.36272294,19.72663876,1.715738499,3.687043981,40.28225702,19.72663876,17.46154553,16.39999626,16.23720268,16.82543873,16.79382894,15.49538451,14.35730762,13.7718552,12.24964387,1.715738499,0.032929782,0,2.679661017,6.602421308,0.898305085,0.156900726,1.097336562,0.007021792,0,35.36272294,36.1376624,34.5921219,33.08737449,31.15331152,31.19970171,31.15258766,29.26978331,30.07259657,30.50142692,3.687043981,2.840033955,2.714604419,4.917028167,8.276452756,6.399548927,6.34026157,7.102574657,6.76115157,7.849603379,40.28225702,29.84300874,29.22789817,40.80290078,48.80671783,53.48594641,48.18770507,49.39576809,46.11489593,43.98731703
168,X2013.11,12,36,2013,36.43183089,20.58542211,0.138498789,2.396910248,35.65303941,20.58542211,19.72663876,17.46154553,16.39999626,16.23720268,16.82543873,16.79382894,15.49538451,14.35730762,13.7718552,0.138498789,1.715738499,0.032929782,0,2.679661017,6.602421308,0.898305085,0.156900726,1.097336562,0.007021792,36.43183089,35.36272294,36.1376624,34.5921219,33.08737449,31.15331152,31.19970171,31.15258766,29.26978331,30.07259657,2.396910248,3.687043981,2.840033955,2.714604419,4.917028167,8.276452756,6.399548927,6.34026157,7.102574657,6.76115157,35.65303941,40.28225702,29.84300874,29.22789817,40.80290078,48.80671783,53.48594641,48.18770507,49.39576809,46.11489593
169,X2013.12,13,0,2013,37.18298317,21.65099742,0.017675545,2.070333693,36.15402753,21.65099742,20.58542211,19.72663876,17.46154553,16.39999626,16.23720268,16.82543873,16.79382894,15.49538451,14.35730762,0.017675545,0.138498789,1.715738499,0.032929782,0,2.679661017,6.602421308,0.898305085,0.156900726,1.097336562,37.18298317,36.43183089,35.36272294,36.1376624,34.5921219,33.08737449,31.15331152,31.19970171,31.15258766,29.26978331,2.070333693,2.396910248,3.687043981,2.840033955,2.714604419,4.917028167,8.276452756,6.399548927,6.34026157,7.102574657,36.15402753,35.65303941,40.28225702,29.84300874,29.22789817,40.80290078,48.80671783,53.48594641,48.18770507,49.39576809
170,X2013.13,14,36,2013,37.77603581,21.23600954,0.571428571,2.13252941,34.94323993,21.23600954,21.65099742,20.58542211,19.72663876,17.46154553,16.39999626,16.23720268,16.82543873,16.79382894,15.49538451,0.571428571,0.017675545,0.138498789,1.715738499,0.032929782,0,2.679661017,6.602421308,0.898305085,0.156900726,37.77603581,37.18298317,36.43183089,35.36272294,36.1376624,34.5921219,33.08737449,31.15331152,31.19970171,31.15258766,2.13252941,2.070333693,2.396910248,3.687043981,2.840033955,2.714604419,4.917028167,8.276452756,6.399548927,6.34026157,34.94323993,36.15402753,35.65303941,40.28225702,29.84300874,29.22789817,40.80290078,48.80671783,53.48594641,48.18770507
171,X2013.14,15,12,2013,38.75888768,23.76635098,1.000726392,3.154139194,35.37117723,23.76635098,21.23600954,21.65099742,20.58542211,19.72663876,17.46154553,16.39999626,16.23720268,16.82543873,16.79382894,1.000726392,0.571428571,0.017675545,0.138498789,1.715738499,0.032929782,0,2.679661017,6.602421308,0.898305085,38.75888768,37.77603581,37.18298317,36.43183089,35.36272294,36.1376624,34.5921219,33.08737449,31.15331152,31.19970171,3.154139194,2.13252941,2.070333693,2.396910248,3.687043981,2.840033955,2.714604419,4.917028167,8.276452756,6.399548927,35.37117723,34.94323993,36.15402753,35.65303941,40.28225702,29.84300874,29.22789817,40.80290078,48.80671783,53.48594641
